lang	itemid	wordnum	word	FullText	FullTextMarked
du	9	131	aangemoedigd	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen *aangemoedigd*
du	9	132	om	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd *om*
du	9	133	aan	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om *aan*
du	9	134	nieuwe	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan *nieuwe*
du	9	135	volken	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe *volken*
du	9	136	te	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken *te*
du	9	137	komen.	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen.	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te *komen.*
du	9	138	De	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. *De*
du	9	139	introductie	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De *introductie*
du	9	140	van	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie *van*
du	9	141	de	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van *de*
du	9	142	bijenkast	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de *bijenkast*
du	9	143	met	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast *met*
du	9	144	verwisselbare	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met *verwisselbare*
du	9	145	ramen	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare ramen	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare *ramen*
du	9	146	in	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare ramen in	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare ramen *in*
du	9	147	de	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare ramen in de	Een imker is iemand die zich bezighoudt met de bijenteelt: de domesticatie en exploitatie van honingbijen ten behoeve van de bestuiving van planten of de winning van honing en bijenwas. De eerste berichten van bijenteelt dateren uit het Oude Egypte, en in de klassieke oudheid was het houden van bijen algemeen verspreid. Deze vroegste vormen van bijenteelt bestonden uit het vangen van bijenzwermen in uitgeholde boomstammen of aardewerken buizen. Voor het verstevigen van de honingraten werden in de holten kruizen of raten geplaatst. Voor het verzamelen van honing werden lange nauwe uithollingen gebruikt, en was het ook nodig de bijenkolonie te vernietigen. Tot in de twintigste eeuw werden bijen in gevlochten bijenkorven gehouden. De methode van honing oogsten bleef hetzelfde. Omdat het bijenvolk daarvoor gedood moest worden, werd het uitzwermen aangemoedigd om aan nieuwe volken te komen. De introductie van de bijenkast met verwisselbare ramen in *de*
